Code-barres;Prix
X001ZTWBSR;12,59
X001XRC3JN;11
X001Z1F1G9;23,32
X001ZR4QO1;11,7
X0020JX30B;7,82
X001Z6RKGD;4,58
X001RKDJGH;19,33
X001XGEH0H;6,86
X001HGCI3L;9,54
X001XPIU8D;9
X001ZJXAJV;9,13
X001XNLBF9;16,94
X001XPH1X3;16
X0020PAGM3;7,49
X001QSW1IR;23
X001Y0KOGD;7,06
X00204JAO9;16,76
X001QSZ3AP;23
X001XPESEN;21,98
X00219U6XR;29,27
X0022T2CSX;4,38
X001TX1C07;5,05
X001XR3FT5;12
X001WZTDA3;20,33
X001YBQ01F;9,42
X001ZRDSO5;8,59
X001ZR6LY9;25
X001Z3ZG35;10,21
X001Y77O0P;13
X001XJAXEX;9,13
X001Y76X25;19,31
X0020BNFXJ;16,64
X001ZR4OQ1;8,75
X001KHXGAB;14,86
X001ZFTEDB;11,91
X001Y5UU53;5,08
X001YQSQNP;10,15
X001XR6B23;16
X001ZSUZLX;22,03
X001ZTZ6YN;10,35
X001Y5TJ4B;7,1
X001ZMBHI9;7,49
X001XQZG9X;12,19
X001P9IWC1;16,6
X001Z3PSQP;10,96
X001Z3SNVR;8,12
X001YZSGXV;9,12
X001ZRDTM1;9,65
X001XETTX9;18,08
X001Y0SM3F;7,12
X001ZSW6VP;21,97
X0020PIR5L;18,11
X001ZRES6R;13,48
X00219ZWV3;15
X001YRHA9F;13,75
X001XNOW9L;19,99
X001ZR9HLX;25
X001Z1G93D;10,52
X001TK553P;16,87
X001XPENMZ;15,31
X001ZSI7YF;11,57
X001ZKMEBF;15,91
X001XUBR97;5,02
X001Z01KJR;10,31
X001XY4LMD;12,19
X001XPQ3Z5;9,93
X001ZREBAP;13,08
X0020KH04P;27,96
X001XPOF1J;13
X0020PADY9;26,44
X001Y6WI0R;28,06
X001XPJLXL;19,49
X001XPRK7F;15
X001TP68QX;21,8
X001YKOQLR;25,3
X001ZK3ZNV;11,99
X001XUFGIF;13
X001KJYVO9;7,98
X0021BUEHD;33,43
X001ZK0N09;7,62
X001ZOQ3TZ;7,1
X001ZRDURP;9,14
X001TZRTWF;7,52
X001ZZY3U5;9,48
X00204FJXZ;7,1
X001Y770HH;30,98
X0020RS87V;6,8
X001XUH3JP;13
X0022BAUXP;14,17
X001Z521W7;6,97
X001XR6FXD;17,05
X001XUFEMN;12,73
X001Y5XDLV;8,02
X001YZWOAH;5,08
X001ZSR39Z;25
X0020JECO7;12,19
X001KHX81X;18,4
X001XPCRVJ;16,76
X001XR46PR;15
X001YX610N;12,98
X0020PNF35;20,22
X00204MFQT;35,68
X001ZJUAIP;7,14
X001YBK76T;18,3
X001ZSWIOP;29,84
X001ZSUTY1;25
X00204GZIN;13,72
X001Z1G6EF;9,02
X001ZJXB2R;8,12
X001XAV5F3;8,77
X001OLAL79;9,83
X001XUFDGP;8,07
X001XPG6YD;8,12
X001Z6OF61;8,22
X001XNVMLH;12
X001Y60F6L;9,05
X001Y76IKR;19,31
X0020AZA33;12,4
X001Y5TKO5;12,98
X001XRCIQB;12
X001XPOFN7;9
X001YBK6RT;9,13
X001OLAFIJ;14,74
X001ZRDTAX;8,58
X001XPH1H9;16
X001A0W9AB;43,54
X001ZSSVA5;25,92
X001MHXR8P;18,46
X001YOR9J9;12,4
X001ZOQ7IR;12,31
X001XUFGYT;17,28
X001TOP2OD;18,67
X001XRAGDX;15
X001WBMJSZ;14,24
X001XGAMEH;7,99
X001ZOQ50R;14,59
X001Y6SX29;8,56
X001XR3EH3;9,06
X001YZSIY3;9,08
X001XUIKAV;17,26
X001ZOK10R;7,1
X001ZESUS7;10,25
X001Y6O7B5;11,83
X001XRCDDJ;13,91
X001Y74V9H;9,44
X001TWWRX9;4,99
X001MAI0OX;6,99
X001ZOJZSV;16,85
X001Z3OABT;11,13
X001Y5TL35;8,02
X001Z6HUEZ;13,64
X001YBGHJP;7,62
X001ZK3WCZ;5,57
X001YOXDLR;10,14
X001Y0KN2N;6,81
X001XR72LH;3,98
X000UA8019;8,41
X001XUBT27;15,46
X001TJZ4JL;6,49
X0020HHIGN;5,68
X001Y73QMF;16
X001XRAD1D;9,49
X001Z6RHZ7;8,96
X001Y76OA1;13,55
X0020P4ENZ;9,48
X001XR3GLH;18,24
X001YGN2JD;8,12
X001XR7I43;15,92
X001XRADKT;11
X001WHXBCR;11,63
X001KHWJDV;10,35
X00209JHM9;4,99
X001OBFQAL;19,66
X0020HOTDN;10,15
X001XFIPQZ;12
X001Z6I04J;12
X001XR6EHF;13
X001XPH1TH;8,75
X001XPLVNJ;10,15
X001TJS9QB;10,5
X001YQCKEB;9
B0BT83TFF1;3,99
X0020IYT1J;4,55
X001W42AN1;6,23
X0020JX12B;4,99
X001ZSKDOR;7,26
X0020JX1N5;5,16
X0021VZ8GZ;3,99
X001ZRDUYD;13,72
B0BTHQ75GM;4,7
X001Z557MD;21,57
X0020JX4IH;7,98
X0022NGURD;5,99
B0C1H6PSNV;4,7
X0022VDYPB;3,52
X001VPVJDD;6,82
X0022N65K5;6,99
X001YY3UFL;11,99
X001Y1I6OJ;11,99
X001NOLJF5;7,45
X0022NJ03J;5,99
X001YT9WOT;10,82
X0020JKU4N;7,16
X0020JTNAF;8,07
B0BV37WGJ9;4,45
X001ZJXRG7;13,64
X0020JY5NP;7,99
X0022SQPIH;5,86
X001YBCPWN;8,1
X001OZMJYN;7,5
B0BTPZVR88;3,49
X001YBDRBB;8,12
X001YBDWPH;23,43
X001ZARNRZ;10,22
X001Z6S5ET;7,12
X0020IYV7L;5,64
X001ZRDQHT;11,68
X001WB82OP;8,9
X001YAHBVT;5,15
X001ST3L8X;7,98
X001XE926D;18,99
X001YQMDON;13,2
B0BV7DF9XY;3,69
B0BZVS1XBN;2,99
X0022SQPDR;5,74
B0BXPQ4V86;3,69
B0BTYMFJHZ;5,2
B0BSVBWPZT;3,49
B0BSFMHFWK;3,63
X001Z3RATX;13,64
B0BS451G8Q;3,89
B0BSNFQ85X;3,78
B0C46SR2N9;17,99
B0BS6QM4QC;3,78
B0BSLMFDR7;4,45
X001ZMBHM5;13,64
X001ZRENSP;13,69
X0022NA29Z;5,99
X001YRL6I1;11,7
X00204AYYJ;4,73
B0DB52RN7M;19,7
X001ZR4SQH;19,11
B0BSVBM3ZP;3,69
B0BV76VF1R;3,69
X001YDK2CB;12,7
X0022SL2NZ;5,92
X001ZR8LJH;9,11
X001YXBKZJ;13,64
X0020B74D1;9,99
X001M23TA1;15,73
X001YGFLHJ;8,69
X001YQMFTL;14,62
X001YBCU6J;13,72
X0020K3A8F;5,16
B0C1N8DT33;3,99
X001Z3MEIZ;11,9
X0023JLEN1;3,99
X0021WEUYP;7,24
B0BV78PFZF;3,49
X001Z3RD6X;15,9
X001Y6SX6P;8,63
X001ZM9XNF;19,42
X001ZR4RWH;12,94
X001Y5TKOP;17,26
B0BV78GCJR;3,74
B0C2886KZX;3,69
X001KMNKDT;8,02
X001VYY337;12,32
X001ZKP4O9;12
X001Z54VMF;8,64
X001TMJNQ3;10,55
X0013VI4ZL;9,86
X001Z557LJ;13,64
B0BTT6MKZL;3,89
B0BT51S84M;3,49
X001YA9QZN;4,33
X00250NKH1;7,2
X001ZAS667;12,55
X001ZOQ3EZ;7,1
X0020KC1QH;3,26
X001YOLVV1;15,98
X001Z54VO3;8,2
X001ZM91BT;7,09
X0020B8VDX;7,49
X001ZORRHR;13,26
X001YXVGX5;7,1
X001Z01GKZ;10,2
X001ZR8L8N;11,32
X001ZPH38T;6,22
X002223VQR;13,17
X001Z6KMY5;5,38
X001Z3KQML;8,63
X001YRID4V;10,1
X0020PH9NH;11,61
X001ZR4PJ7;9,56
X00221YG35;13,07
X001YZJ5SV;8,39
X0023K30AZ;3,93
X00233V2W5;3,59
X001ZOJYF5;7,32
X001ZEZJ63;19,31
X001YBB5ID;11,48
B0BTYX9743;3,69
X0021W06P7;5,99
B0BVBWN1MN;9,41
X001YXV7PH;13,64
X001ZR7HXN;6,55
X001ZOUHQP;11,07
X001ZR4SD5;13,72
X001ZR7RLZ;6,08
X001ZREB73;13,2
X001YX61LH;13,19
X001YQ81SP;7,46
X001YXPITN;11,68
X001OKDUQ9;8
X001ZR4QQJ;12,19
X001Z6K4JD;5,57
X001ZR7I41;8,68
X001YXBVLR;11,84
X001WNSFGX;8,39
X001ZOK1EX;18,3
X001ZRENX5;7,7
X001Y5UYBN;7,1
X001ZR4S17;12,61
X001SBDWXZ;12,34
X001ZKKZRF;11,59
X001Z6KRXB;8,09
X001ZR4PDD;7,3
X00222P2RN;4,76
X001ZOIA37;7,07
X001ZMBDQF;13,64
X001ZKQIQ7;9
X001YOVTEP;8,58
X001XUF8RJ;7,98
X001YQJIT1;8,75
X001Z3RDTF;12,19
X001YX029J;12,78
X001YOT68B;12,19
X00202AVO9;5,99
X001ZOJY2N;11,68
X001ZOLOKD;11,68
X001ZR4SET;10,15
X001ZRFRYJ;15,91
X001ZM9X5N;8,12
X00201JYCP;12
X001Z55IAT;8,12
X001ZJWIYT;13,64
X001ZRDLPL;9,59
X001Z1GPU5;10,62
X001YUX8ST;9,54
X001CEMFGX;9,76
B0BS6WLGNT;3,74
X00204AYZ3;6,63
X001YV7WOT;11,13
B0BV78KQWZ;3,69
X001ZOJYKF;22,8
X0020JY4SB;5,89
X001YZSH5X;12,22
X001ZR4PIX;7,62
X0026E4L4R;9,98
X001YBB69B;12,98
X0022N5YVL;6,99
X001ZOJYMX;12
X001Y5OHHZ;8,12
X001Z01S8P;16
X001ZRES85;16,94
X001ZRDSL3;13
X001YQLNM1;8,74
B0BV3D1D1S;5,74
X001Z1M32J;11,18
X001Z1GQ3V;23,32
X001ZJUCKB;17,59
X001Z3KUQ3;18,38
X001Z6MFW7;5,57
X001ZM9XUN;7,1
X001V6SEFX;9,07
X001Y5V2RX;6,61
X001ZORRIB;10,12
X0022RIVPD;3,82
X001ZOJYTV;7,1
X001Z1H60N;14,3
X001YEVVLB;5,78
X001YV80GD;11
X0027BWP9R;11,73
X001ZJNNZH;13,39
X001YQKF57;10,15
X001YXSQT7;14,04
X001ZEUBPR;15,76
X001ZRERIB;15,91
X001NOE2XV;7,45
X001ZTL79V;14,79
X001QESMPH;17,76
X001LCMLKB;14,9
X000PGSCDT;7,6
X0020EEMRT;3,99
X0020U2E05;8,29
X0023FMNKN;3,49
X001WLBGMZ;13,59
X001YCOE9T;9,97
X001WF7Z2V;18
X001XJIARF;17,28
X0026I3S83;14,63
X001XY71QB;22,09
X001YOTH9J;9
X001TSNRE1;15,23
X001XR3HY3;15,24
X001X349T9;13,72
X001VXDNV1;10,78
X001TJL765;2,05
X001W8GRZ9;12
X0021B5F4F;7,49
X001YYON43;16
X0012C9Y7D;31,44
X001UNYPJB;2,96
X001XA04DH;8,91
X001Z6MFTZ;18,38
X001XFIL1J;15,65
X001VZKI9J;8,6
X001X1L9E9;8,34
X001VZLY1Z;17,15
X001X349VH;9
X001RPHOR7;13,07
X001XJEV2D;15,11
X001WGY7IF;14,63
X0021G791R;3,99
X001XR8Y7X;13,52
X001VZLY6P;14,7
X0021G16LB;8,74
X001WVDMSV;12
X001TA8Q4F;11,24
X001WF5EU1;28,88
X001P8IY75;39,03
X0021DLBDR;7,64
X0012CAJHH;25,99
X001XR6LKF;17,08
X001XE9867;9,67
X001ZQPAUL;5,87
X001XUFQ5D;16,58
X001UY4O4V;11
X0020D3E3D;3,97
X000KVFUF7;12
X001W8UH69;7,7
X001XJEE1B;24,24
X00209S6C1;18,74
X001UYM1GT;
X001UNLIE1;18,25
X0021G750H;7,14
X001VXNR6R;15,31
X001XD09A7;11
X001XRCE6P;17,99
X001XNLL9Z;11,63
X001XB4C0H;7,22
X001YXRXRX;13,64
X0012C9Y5P;25,99
X0022YH107;7,67
X001Y78HSN;6,78
X0020DEWB1;14,99
X001WGTN11;18,37
X00206XSC7;13,17
X0023C2WU7;11,89
X001XR3635;12
X001WVJ7TT;16,62
X0020QI9LR;7,74
X001LPE8V3;13,99
X001YQUPWZ;8,6
X001UXX76N;16,46
X0010DNVMX;7,6
X001T5JAFT;21,59
X001XR8XOH;7,38
X001JKILF9;24,37
X0021HUMMJ;7,49
X001XR8U2R;16
X002168LMN;10,01
X001XR2H0N;17,08
X001YBG9B1;14,74
X001VXF6V1;6,36
X001SACGD3;6,74
X00209F1YR;18
X001Q4TIEB;12,69
X001VB4LVT;12
X001W2KB07;12,25
X001ZGKPTR;16
X001W2H6CD;10,04
X001XD0GTB;43,9
X001T5H5I3;28,81
X001S2IMST;20,22
X0022NI4UJ;18,24
X001Y5VOFD;7,19
X001SESIDL;11,49
X001YRL1G3;14,08
X001W2LDJ5;13
X001S1VI45;6,74
B09DPBGGWS;16,16
X001XR35OF;18
X001TZRQFZ;7,1
X001XYJF6P;10,15
X001TNKX89;11,79
X001X38ELD;15,98
X001XPH2CX;17,99
X001XR3U6D;13
X001XD5OEX;12
X001VXJK8L;11,88
X001VXQOBR;28,26
X001VCSJ07;12
X001XQZG2F;15,24
X001UQ9Y8Z;18,99
X001VDB1CT;10,44
X001VXDLPJ;10,24
X001W2QOUN;15,02
X00203LV8N;7,62
X0022ZTFR3;3,8
X001W8UQD3;7,22
X001YREYXP;14,23
X000BRNDSB;82,03
X001S1GZJ3;5,52
X001RFJEB1;6,37
X00257U8NN;17,19
X0024WO4LV;18,8
X001P1MR2Z;10,99
X001UR25D5;18,99
X001W8EAET;12,63
X001XRANK9;20,54
X001XPZ99B;12,01
X001YGO5MV;6,37
X001XJ8QAL;8,63
X001WGZMI9;16
X001WF0M0D;7,96
X001WGW9PN;5,57
X001YQDKYP;16,28
X001XAXWXV;13
X001XY7MOR;14,03
X001XPJSSJ;18,8
X001U87MMX;10,03
X001XAKEFF;16
X001VXQOV7;12
X001W2WOT3;7,53
X001WGX1BT;9
X001S2GEPH;9,42
X001XFGLZ7;8,5
X001XJ8YWL;10,15
X001SNNZ8P;8,42
X001WEFSSF;9
X001W2O65N;13,5
X001XB2867;9,61
X001Y73HC9;8,6
X001XRCIVB;9
X00254W7XF;12,14
X001XD64ZL;9,89
X001WZM1R5;11
X001YRF71X;10,61
X001VJVWTZ;40,81
X001VB61A3;10,63
X001ZLHIR9;9
X0024WK9KL;15,62
X001VXKQAH;16
X0021VZRNT;7,49
X001WGTE83;7,88
X001Y71QJZ;38,88
X001S23M4X;6,68
X001ZLOCRX;9
X001WF3Y21;13,19
X001XATO8N;13,2
X001WOJDX1;15
X001VY745B;16,21
X001Y7ITAJ;14,14
X001XNOW91;17,17
X001X31K9B;22,09
X001S2N5HH;19,78
X001W8UQ97;4,51
X001VZKJT3;6,88
X001WF6F59;11,99
X0025Q7TQN;10,97
X001WMPWGZ;8,5
X0024WO367;18,49
X001W2N6X1;7,36
X001SPUYKF;33,28
X001VXEZEP;14,36
X001UXZ17L;16,6
X001VZNPML;12,7
X001Y2MJFP;12,14
X001X6EHNT;12,52
X001XJACSF;8
X001VDHHXV;12
X001XR3FX1;7,37
X001YQSE73;8,46
X001Y75LJV;20
X0020D8QN1;6,99
X0020QI2FF;7,79
X001WGQVE3;7,78
X001RA4GNH;5,99
X001VXE0ZJ;9,78
X001WIJ765;12,78
X001XQZNHN;6,79
X001SPNCT5;10,21
X001RZIYT9;11,48
X001XOGATF;11,42
X001XYAZJL;17,59
X001W8SKXB;7,7
X001FUGOFR;17,55
X001XPM5DJ;13
X001XFIQFZ;18,87
X001MJ4Y8Z;13,55
X001XRBZAV;12,8
X001XDO0X9;6,83
X001UXX5SX;23,82
X00170TFAL;27,66
X001VXDLGD;7,21
X0021HUCT7;8,49
X001X4MZQ7;7,94
X0023BPKB1;14,63
X001PUHYGF;7,73
X001VZQJZL;13
X001VCXUWJ;14,46
X001W8SL0N;8,78
X001ZJAVH5;7,87
X0020QYNPN;9,75
X001VZPUCJ;15,92
X001XR3VNP;9
X001XR8RAH;17,29
X0012ASNSB;25,99
X001VXF47H;8,01
X001XPMHRD;12,98
X001Y0EVAX;9,39
X001Z6RH4N;13,64
X001YORGPV;9,13
X001QWPWBV;16,18
X001RFKDKH;10,04
X0025RKNYH;22,99
X001XRAFWF;17,38
X001XQSVLN;11
X001VZQB95;14,8
X001QSATSB;13,99
X0020XVJFN;10,64
X001SXOBLP;4,48
X001WP4G9L;8,28
X001XIM4DH;9
X001LNXKJB;20,74
X001RN8VJJ;12,76
X001RFPZRD;11,87
X001YQ81TT;13
X001UFP4UN;8,64
X001WF6V5X;17,99
X001XY8JL7;14,46
X001U9GC2X;11
X001XD53FN;12
X001WIGTPH;5,26
X001WGX4KR;17,4
X001UOC6LT;6,52
X00206UQFJ;7,98
X001S2ENKZ;15,81
X001XRC7HL;18,18
X001XPO4C9;7,1
X001S10GE3;6,7
X001XD2G67;12,02
X001XJAOU1;6,54
X001XNLEXN;15,19
X001VZQJ3X;10,18
X001ZYMVK5;11,99
X001XR64I9;7,1
X001XAY1K9;14
X001VXE1PD;8,6
X001XJIBFB;13,86
X001X38EJZ;9
X001W8MI7P;13
X001XJD0RP;16
X001XS6A8H;15,64
X001X32QCL;9,35
X001WWVRJL;11,05
X001VZPV4L;10,01
X001XIR4PP;9
X001ZXLLRF;14,72
X001WO8U9J;5,99
X001XQW1WN;11,69
X001A0TXM3;34,77
X001XR47GZ;20,14
X001XD4XUT;13,02
X001RZB0ZJ;14,1
X0024WK8ED;14,43
X001VWWV0V;5,09
X001VCXUND;8,12
X00206WRUB;11,85
X001RBEZK5;11,9
X001XQW3L7;10,08
X001VXI0Y1;8,6
X001QWQ0FN;16,17
X001YQUSR7;7,19
X001WD24YR;9
X001VXE35V;16,34
X001SYKB0T;6,79
X001UX7G65;8,23
X001S0Y8JX;17,38
X001X34FK7;15,84
X001S0Y5VT;14,06
X001JKHEN9;24,37
X001YBGEIT;7,62
X001WOO147;9,13
X001VXE2GV;10
X001XR06DN;25,99
X001XD0IU3;12,19
X001VDHHLD;13,16
X001UXZ7HP;23,38
X001WGO7KX;7,78
X001RY1NXJ;8,08
X001XR8JJ1;5,27
X001X38JT5;12
X001SB91PN;17,31
X001QWJ2FX;27
X0026GLYOP;15,26
X001VZNQQV;15,12
X001WF0NRZ;18
X001XUKMBB;18,12
X001PZHNX9;8,05
X001XRAE0N;20,16
X001X31JOH;13
X001XFGJTZ;14,63
X001W8HRD5;7,86
X001SXO25F;3,39
X001X383JB;13
X001UX8RGN;16,44
X001XPG4OZ;12,71
X001XPH115;15,19
X001XD2P9Z;13,2
X001XFMP6L;14,03
X001ZKK6FV;18,37
X001VZKJCF;7,7
X001XIRUO5;5,48
X001VZKYO3;11,87
X001XPES89;14,53
X001W2QILD;7,23
X001W2KAKD;13
X001XAMHZ5;18
X001S1VIE5;16,87
X001XNLPO1;10,06
X001VJKT21;21,54
X001VXDMS5;10,87
X001ZBRIK1;14,63
X001YOSZJR;9,13
X001YAUQA7;8,87
X001WF7Z6R;11
X001XPLVO3;39,69
X0023C2VN5;14,86
X001W2H5MJ;16
X001W2LDEP;13
X001VXDP1J;8,07
X001UFQY25;8,36
X001X4LZ31;9
X001ZKLF3D;7,76
X001RZJA83;5,94
X001WF3FTN;20
X001XJ90I3;7
X001WGQTJF;13,2
X001VXHM81;12,08
X001RFM57L;7,01
B08CZDVRJN;13,61
X001RN4ETP;6,85
X001UXX6NH;17,99
X001VY6C0T;8,5
X001XJ8QV5;14,48
X001WF0MXP;18
X001X2Y49F;14,33
X001W2HHBX;10,63
X0020PAFE7;9,06
X001VCZMAH;8,85
X001W3F45X;8,98
X001X4MAZD;6,47
X001ZWJD35;13
X001ZWS6E7;14,47
X001RHWR81;6,99
X001SNBR2L;8
X001XPGB3J;20,86
X001OBT2SN;7,85
X001XJ90PL;8,4
X001TH1UZ5;19,81
X001TKFEIL;7,87
X001W8ED5F;12
X001XCDQAX;16
X0020PBISJ;12,19
X001X32PQX;11,57
X0020PESUT;15,12
X0020A1VGD;30,58
X001XR80YZ;13,2
X001S89KBB;9,4
X0020P8JJ5;13,64
X0020PILNJ;9,01
X001XR5F9N;13
X001WGVHWT;9,98
X001YBGHRR;15,79
X001WF6ELT;5,48
X00204H0DR;20,06
X00204FH9B;16,84
X001U0SFBD;10,63
X001YX5PHN;16
X001RZPZYL;6,99
X00202O9VF;8,46
X0020PLIWF;4,87
X00202BA7L;12
X001ZRDSZT;5,99
X001W2P49F;28,85
X001XAYZSR;8,7
X001Z6RA5T;9,06
X001WWUIE1;17,02
X001V9O2MT;13,99
X001TK33AH;14,42
X001Z6K4RF;6,08
X001VCXWDB;9,02
X00204MGIB;13,64
X001Y6WI8T;8,06
X001Z1GSCP;17,89
X001INR60D;11,5
X001VB2CQP;18,99
X001XQZO9P;17,28
X001YOTD75;9
X0020RS1PP;7,65
X001VXHN5X;8,6
X001TKACO7;7,94
X001VCXN35;6,26
X001NVECGL;12,99
X001SYVL0D;9,09
X001YOSZUB;4,56
X00204GSNZ;9,55
X001ZREYSJ;8,05
X001ZRFUL9;12
X001W2H4XT;8,08
X00204MB1D;10,06
X00204H0C3;38,88
X001XD44TT;14,03
X001YQINM9;13
X001U7BH6L;12
X00204K90X;13
X001W3F4LH;22,99
X00274753Z;0,58
X001YOXKX3;15,42
X0025X4MRZ;10,54
X00204L3M1;13,36
X001YRF0UB;15,24
X001YDPJVP;10,15
X001XRCHJT;9
X001XY0E0B;10,15
X001X32U31;10,66
X001ZMAD9D;8,96
X0020PAIBR;6,64
X001YXRY4Z;10,07
X001ZWVMDJ;16
X001X5OG1N;9,44
X0021NJ0XP;41,81
X001XIGVR7;6,6
X001Z54T9F;7,04
X001WGXD99;12,56
X001YR0N7B;9
X001T9RP9N;10,45
X001RHWMAJ;6,99
X0020PNHSD;5,08
X001Z51T8J;7,34
X001S9IKWF;15,49
X000NN1O61;12,82
X001XNTET9;13,5
X001YBB61J;10,02
X001X2VQA5;13
X001XPRIZJ;24,35
X001Z3X3XF;6,78
X001WP4C45;4,67
X0020QW1LB;12,7
X001XQZHIN;20,26
X001RI250P;6,99
X00204GKDD;13,2
X001Y71AYV;11,38
X001WJICPV;14,62
X001YA3URD;6,46
X001XNS585;9,62
X00204KWG9;12,19
X001Z508YF;19,16
X001ZRDN8V;5,03
X001XTFWNP;20,95
X001XR6WDL;9
X001WWUPUX;8,08
X000E6YV5N;12,82
X0020JRRET;4,56
X001VDOTBT;11,96
X001XR6KMT;16,56
X00202SBLJ;8,46
X001U8621P;6,79
X001XNLIY3;10,15
X0020RE55F;6,6
X0020PDQED;19,11
X001ZK6BL9;12
X001Y70JLB;11,38
X001Z54STL;7,34
X00204GZC9;8,22
X001VZQC67;15,67
X001WCSPEV;8,98
X001Z6ROHX;18,38
X001Z4YE0F;5,96
X001X31KXH;11,48
X001YRFDUX;12
X00204JFMV;8,39
X001YPMP7T;4,93
X0020PQCFD;8,63
X001XEYQRN;6,98
X0020HOPDR;10,15
X001WRF2QZ;13
X000KCYR8R;12
X001XQVU9D;9,61
X001Z6KR1X;8,63
X0020R3EHZ;13,64
X001Z54SC3;7,34
X001Z507K5;7,59
X001YQCFMN;7,74
X001J6TGEX;11,09
X0020HRBYR;16,21
X00204H0UF;12,7
X001R3FII1;6,94
X001ZO5UDZ;8,09
X001W700AD;41,5
X0020A3CNN;22,19
X001Y6WJLF;8,51
X0020PESVD;23,87
X0020RGVRZ;13
X0020A3CHJ;6,6
X001Y1EKIP;6,08
X001YDK5O1;14,59
X001XNORAZ;10,04
X001XINIU5;10,32
X001ZWQQ3F;10,93
X001U7L0OZ;6,36
X001YGHLEP;9,98
X001Z54TDV;7,8
X001XNRESH;30,58
X001WGXQAZ;11
X001TK9LFN;12,55
X0026G02FR;5,9
X001Z6R851;13,46
X001XPEIGL;11,75
X001YY3S4T;25,22
X001RHX9Y7;7,76
X0020PC6NF;12
X001XR72IZ;36
X001Z51DXF;8,96
X0020BFZNH;4,96
X00204GNRV;8,54
X001Z1F2EP;13
X001XPEK23;10,15
X0020JXCQB;13,72
X001Z51SXP;8,05
X001Z54ZNF;13,2
X001YY213D;12,44
X001WGYIWF;18,29
X00204KWAF;29,48
X001Y71BFJ;12
X001Y75N3Z;17,16
X001XQVSYZ;13
X0020PNH4R;12,55
X001YXPIS9;13,14
X0020P7JN7;10,14
X001XJGVHL;13,4
X001XR43TL;12,77
X001Z3R3P9;8,07
X00204MFG9;8,22
X001ZOJXW9;11,74
X001XEQW1L;6,32
X0020BPNG1;7,62
X001YT9RU3;11
X001VB0BOF;7,76
X001N2W2IZ;16,7
X001W2T0OF;9,83
X0027DPA83;11,27
X0020RGSOV;7,76
X001ZM9WQD;8,4
X0020JEGSJ;9,68
X001VAOWFZ;12
X001T9TV6X;17,65
X001XY5I0R;10,31
X00202OMJT;14,62
X0025X4M7Z;11,04
X001Z51SEJ;6,36
X001RPHOPT;11,38
X001YT76UV;6,46
X001W2KCZB;10,82
X001Z53815;15,91
X001XRCDM5;11
X001XXXBKH;16
X001W2LD9F;11,89
X001X9T8CB;6,01
X001XKB8O1;4,11
X001ZQDQ0R;21,83
X001VB4PJ7;13,8
X001N1OLXP;10,96
X0020A3COH;15,91
X001WOJBE7;28,21
X0020A3C7T;13,64
X001X2Y7OR;6,6
X0020PGE0V;21,57
X001ZM88MH;13,15
X0020712RJ;8,63
X0022T974P;4,18
X001XAURMZ;7,62
X00204FGEH;13
X001SPBQHP;14,36
X001XJI81X;26,38
X001YOVSJ1;12,7
X001ZRFVC7;8,08
X0020PNHHT;8,18
X001ZKK8XL;9,02
X001XR5GV5;9,4
X001ZWS7DR;12,14
X001Y999WJ;16
X001YQWH7L;9
X001YOTGN1;11,24
X001XAVB61;13
X001YX5S89;16
X0020JPVCJ;14,46
X00204K3DV;8,6
X001X9TBWN;7,46
X001YRICOR;13,13
X001Z00YIZ;9
X00204KDBN;20,33
X00273ZLAF;7,85
X001ZRDT1H;8,98
X001XNRBAX;14,23
X001YYU6RV;6,8
X001X9NONF;11,08
X001Y5VKPH;9
X001RZKVZJ;7,06
X001RPGAKT;6,7
X0027DPUZB;10,02
X001XNRDYR;9
X001Y14IKZ;8,32
X001ZKMF8R;13,64
X001Z1FYON;29,84
X0020A4H7N;6,54
X001ZR4WRH;12
X001XJGYOL;10,18
X0020JCR35;6,49
X0020QW0BH;8,11
X001Y733H3;9
X001ZYO3MJ;20
X001Y71QK9;10,15
X0020JTXLJ;12
X001XJFYM9;9,78
X001WRCVBT;11,38
X001XR59BR;7,36
X001TZP4O5;7,16
X00204K9G7;9,95
X001ZGF72R;8,04
X001U85IYR;7,73
X0020P4GLZ;12,63
B07C6C7V6Z;10,08
X001XRAFUR;15
X0020BNWVT;9,23
X001WP044H;14,1
X001UNJKMX;8,08
X001V9SRDJ;29,42
X001YBDX15;10,77
X001Y76WW1;13,74
X001XD2M25;11
X0023JCZHZ;10,34
X001XXY0CZ;8,46
X001XPCT3F;13
X001RHZPJJ;6,99
X001Z6ML7L;11,83
X001YRL6BN;14,23
X0020QSE0N;20,24
X001YQJHOR;7,46
X001YQKKFR;13,21
X00204J963;19,81
X001YOTJAL;8,32
X001XJ5MZX;8,18
X001XNRZW7;13
X001RHXLZJ;6,99
X0020BL3QZ;5,93
X001XR6JYX;13,64
X001XCVS9J;8,85
X001Z40AG7;7,42
X001XCZFY3;11
X001U7K0I7;14,88
X001VXDLQ3;6,74
X001SKOGJ5;4,58
X001RNAAIT;11,08
X001UXY2P3;9,31
X0020QSD31;8,64
X0020PDPDZ;20,96
X001Z54WE7;8,99
X001Y0DE5L;9
X00208QDTZ;7,1
X001RN2H7L;6,87
X0020HW25P;22,23
X001ZOQ4I5;11,68
X001XR4B75;9
X001XNS6KH;17,02
X00204MDVL;9,93
X001QRDIE9;6,5
X001VK8ZH1;21,49
X001Z3OFUZ;7,73
